annee;tranche_horaire;Loire-Atlantique;Cote d Armor;Calvados;Seine-Maritime;Somme;Nord;Charante Maritime;Gironde;Herault;Bouches-du-Rhone
2017;3747;0.971;0.953;0.99;0.989;0.887;0.87;0.848;0.945;0.147;0.258
2017;3748;0.959;0.945;0.991;0.991;0.929;0.872;0.8;0.891;0.126;0.253
2017;3749;0.955;0.936;0.991;0.988;0.95;0.885;0.772;0.865;0.108;0.213
2017;3750;0.96;0.937;0.99;0.983;0.975;0.911;0.76;0.84;0.259;0.237
2017;3751;0.962;0.951;0.989;0.981;0.985;0.95;0.754;0.824;0.513;0.289
2017;3752;0.954;0.948;0.99;0.981;0.989;0.977;0.726;0.8;0.635;0.362
2017;3753;0.947;0.942;0.991;0.987;0.988;0.988;0.702;0.772;0.73;0.47
2017;3754;0.951;0.94;0.991;0.99;0.985;0.99;0.724;0.774;0.812;0.586
2017;3755;0.954;0.936;0.991;0.991;0.982;0.988;0.77;0.813;0.868;0.715
2017;3756;0.958;0.933;0.991;0.991;0.982;0.987;0.797;0.843;0.906;0.81
2017;3757;0.96;0.933;0.991;0.991;0.981;0.987;0.815;0.856;0.926;0.885
2017;3758;0.958;0.934;0.991;0.991;0.98;0.986;0.821;0.862;0.928;0.93
2017;3759;0.952;0.931;0.991;0.991;0.978;0.981;0.813;0.858;0.921;0.941
2017;3760;0.943;0.922;0.991;0.991;0.975;0.971;0.793;0.844;0.909;0.949
2017;3761;0.926;0.906;0.989;0.991;0.971;0.955;0.757;0.813;0.886;0.961
2017;3762;0.907;0.866;0.986;0.991;0.96;0.944;0.702;0.763;0.845;0.966
2017;3763;0.884;0.822;0.982;0.991;0.95;0.935;0.661;0.717;0.806;0.959
2017;3764;0.858;0.781;0.976;0.99;0.947;0.932;0.62;0.671;0.782;0.953
2017;3765;0.846;0.745;0.974;0.99;0.949;0.942;0.593;0.64;0.768;0.955
2017;3766;0.832;0.732;0.973;0.989;0.95;0.945;0.568;0.622;0.777;0.96
2017;3767;0.811;0.726;0.971;0.988;0.949;0.941;0.544;0.604;0.765;0.962
2017;3768;0.788;0.734;0.968;0.987;0.943;0.934;0.516;0.578;0.751;0.961
2017;3769;0.758;0.716;0.967;0.987;0.941;0.926;0.499;0.547;0.746;0.958
2017;3770;0.725;0.682;0.962;0.986;0.942;0.926;0.459;0.513;0.722;0.955
2017;3771;0.674;0.634;0.951;0.981;0.932;0.919;0.418;0.461;0.7;0.951
2017;3772;0.642;0.586;0.941;0.976;0.922;0.914;0.355;0.393;0.667;0.946
2017;3773;0.523;0.51;0.924;0.968;0.911;0.921;0.305;0.332;0.626;0.947
2017;3774;0.46;0.45;0.922;0.962;0.906;0.935;0.242;0.264;0.651;0.948
2017;3775;0.412;0.544;0.926;0.959;0.906;0.934;0.227;0.227;0.67;0.939
2017;3776;0.369;0.522;0.922;0.958;0.91;0.929;0.222;0.221;0.657;0.93
2017;3777;0.362;0.452;0.909;0.955;0.91;0.919;0.216;0.216;0.578;0.911
2017;3778;0.367;0.391;0.886;0.946;0.905;0.909;0.212;0.208;0.502;0.873
2017;3779;0.394;0.367;0.849;0.928;0.888;0.902;0.211;0.203;0.466;0.858
2017;3780;0.429;0.382;0.813;0.908;0.865;0.887;0.212;0.2;0.433;0.84
2017;3781;0.452;0.41;0.786;0.889;0.843;0.871;0.206;0.184;0.419;0.816
2017;3782;0.464;0.442;0.745;0.861;0.814;0.866;0.189;0.148;0.403;0.808
2017;3783;0.458;0.482;0.67;0.807;0.772;0.871;0.156;0.099;0.394;0.81
2017;3784;0.444;0.523;0.575;0.714;0.704;0.871;0.116;0.05;0.383;0.814
2017;3785;0.425;0.538;0.479;0.577;0.606;0.86;0.079;0.017;0.37;0.823
2017;3786;0.393;0.525;0.369;0.374;0.428;0.835;0.054;0.006;0.341;0.827
2017;3787;0.343;0.491;0.364;0.268;0.281;0.78;0.041;0.012;0.346;0.819
2017;3788;0.337;0.45;0.404;0.287;0.201;0.71;0.04;0.042;0.369;0.805
2017;3789;0.386;0.427;0.418;0.35;0.201;0.613;0.058;0.104;0.364;0.806
2017;3790;0.441;0.434;0.461;0.401;0.253;0.494;0.098;0.207;0.338;0.78
2017;3791;0.462;0.444;0.501;0.463;0.302;0.412;0.162;0.345;0.305;0.749
2017;3792;0.454;0.469;0.502;0.502;0.335;0.376;0.234;0.464;0.273;0.705
2017;3793;0.442;0.488;0.492;0.558;0.352;0.404;0.304;0.519;0.246;0.63
2017;3794;0.432;0.49;0.493;0.55;0.387;0.441;0.374;0.54;0.232;0.535
2017;3795;0.422;0.477;0.509;0.542;0.386;0.463;0.43;0.556;0.225;0.418
2017;3796;0.404;0.484;0.521;0.552;0.374;0.506;0.451;0.578;0.22;0.32
2017;3797;0.381;0.464;0.506;0.544;0.345;0.513;0.406;0.54;0.185;0.224
2017;3798;0.341;0.454;0.633;0.608;0.364;0.501;0.343;0.491;0.146;0.167
2017;3799;0.402;0.571;0.766;0.75;0.532;0.595;0.394;0.586;0.113;0.192
2017;3800;0.488;0.625;0.827;0.802;0.642;0.682;0.358;0.527;0.091;0.228
2017;3801;0.508;0.63;0.846;0.815;0.671;0.732;0.289;0.431;0.093;0.312
2017;3802;0.498;0.628;0.843;0.823;0.678;0.755;0.241;0.341;0.12;0.436
2017;3803;0.469;0.61;0.829;0.827;0.679;0.765;0.212;0.288;0.179;0.521
2017;3804;0.398;0.594;0.808;0.812;0.664;0.752;0.195;0.27;0.261;0.56
2017;3805;0.303;0.591;0.778;0.785;0.631;0.732;0.174;0.263;0.336;0.578
2017;3806;0.175;0.494;0.722;0.733;0.586;0.71;0.14;0.236;0.374;0.579
2017;3807;0.111;0.422;0.608;0.638;0.498;0.658;0.123;0.193;0.382;0.556
2017;3808;0.148;0.392;0.403;0.466;0.347;0.547;0.118;0.214;0.364;0.506
2017;3809;0.24;0.323;0.318;0.343;0.199;0.375;0.157;0.225;0.313;0.444
2017;3810;0.334;0.323;0.254;0.302;0.148;0.259;0.263;0.322;0.236;0.367
2017;3811;0.364;0.34;0.219;0.256;0.127;0.233;0.361;0.731;0.19;0.294
2017;3812;0.294;0.379;0.225;0.228;0.118;0.254;0.268;0.679;0.183;0.246
2017;3813;0.376;0.446;0.33;0.275;0.125;0.289;0.134;0.174;0.18;0.233
2017;3814;0.488;0.457;0.391;0.37;0.156;0.286;0.093;0.084;0.172;0.238
2017;3815;0.467;0.395;0.42;0.42;0.227;0.281;0.202;0.246;0.159;0.249
2017;3816;0.525;0.332;0.54;0.42;0.271;0.311;0.257;0.328;0.152;0.233
2017;3817;0.454;0.348;0.618;0.502;0.22;0.324;0.22;0.299;0.135;0.221
2017;3818;0.389;0.4;0.54;0.562;0.233;0.306;0.19;0.207;0.111;0.201
2017;3819;0.335;0.445;0.54;0.522;0.344;0.285;0.184;0.185;0.097;0.148
2017;3820;0.32;0.467;0.547;0.513;0.386;0.334;0.175;0.169;0.081;0.105
2017;3821;0.325;0.42;0.513;0.525;0.379;0.417;0.153;0.145;0.086;0.07
2017;3822;0.32;0.374;0.644;0.625;0.468;0.535;0.148;0.124;0.078;0.039
2017;3823;0.297;0.461;0.713;0.692;0.531;0.618;0.117;0.104;0.053;0.038
2017;3824;0.276;0.485;0.759;0.713;0.552;0.666;0.105;0.087;0.02;0.045
2017;3825;0.233;0.462;0.77;0.75;0.583;0.627;0.065;0.058;0.006;0.036
2017;3826;0.3;0.467;0.751;0.748;0.594;0.642;0.065;0.044;0.003;0.015
2017;3827;0.336;0.444;0.759;0.755;0.596;0.648;0.1;0.092;0.002;0.005
2017;3828;0.368;0.423;0.759;0.777;0.625;0.684;0.113;0.128;0.002;0.011
2017;3829;0.388;0.4;0.723;0.763;0.646;0.739;0.118;0.118;0.002;0.03
2017;3830;0.368;0.374;0.669;0.715;0.621;0.756;0.128;0.129;0.003;0.055
2017;3831;0.34;0.334;0.606;0.674;0.587;0.739;0.127;0.155;0.05;0.083
2017;3832;0.291;0.294;0.512;0.606;0.539;0.726;0.111;0.154;0.079;0.118
2017;3833;0.235;0.236;0.382;0.486;0.444;0.71;0.083;0.133;0.108;0.133
2017;3834;0.169;0.179;0.252;0.325;0.295;0.643;0.06;0.106;0.162;0.14
2017;3835;0.11;0.144;0.167;0.23;0.214;0.567;0.051;0.11;0.189;0.158
2017;3836;0.087;0.138;0.089;0.163;0.184;0.525;0.04;0.124;0.19;0.162
2017;3837;0.111;0.168;0.046;0.111;0.158;0.497;0.021;0.118;0.198;0.157
2017;3838;0.144;0.219;0.027;0.084;0.138;0.446;0.011;0.095;0.217;0.165
2017;3839;0.169;0.268;0.028;0.069;0.131;0.42;0.007;0.077;0.212;0.16
2017;3840;0.191;0.305;0.063;0.084;0.119;0.403;0.006;0.068;0.214;0.155
2017;3841;0.225;0.343;0.134;0.134;0.118;0.379;0.009;0.064;0.245;0.171
2017;3842;0.274;0.397;0.226;0.211;0.136;0.35;0.021;0.066;0.289;0.179
2017;3843;0.31;0.438;0.302;0.288;0.161;0.317;0.043;0.085;0.325;0.154
2017;3844;0.333;0.464;0.337;0.352;0.193;0.288;0.08;0.135;0.363;0.122
2017;3845;0.316;0.407;0.291;0.34;0.192;0.239;0.114;0.178;0.297;0.096
2017;3846;0.299;0.444;0.283;0.294;0.168;0.233;0.11;0.168;0.238;0.089
2017;3847;0.291;0.519;0.362;0.336;0.216;0.235;0.095;0.159;0.201;0.097
2017;3848;0.275;0.523;0.401;0.379;0.258;0.245;0.072;0.125;0.125;0.121
2017;3849;0.267;0.521;0.397;0.379;0.272;0.282;0.048;0.075;0.06;0.159
2017;3850;0.28;0.522;0.377;0.354;0.261;0.333;0.029;0.032;0.02;0.226
2017;3851;0.299;0.534;0.363;0.325;0.249;0.372;0.016;0.009;0.009;0.31
2017;3852;0.308;0.562;0.352;0.308;0.233;0.394;0.008;0.001;0.018;0.376
2017;3853;0.291;0.595;0.348;0.292;0.206;0.41;0.006;0.011;0.047;0.425
2017;3854;0.253;0.61;0.348;0.281;0.182;0.417;0.011;0.037;0.085;0.464
2017;3855;0.208;0.598;0.347;0.276;0.177;0.424;0.016;0.07;0.123;0.481
2017;3856;0.163;0.557;0.32;0.245;0.16;0.41;0.02;0.095;0.152;0.469
2017;3857;0.125;0.488;0.271;0.202;0.127;0.325;0.025;0.114;0.171;0.424
2017;3858;0.103;0.413;0.225;0.175;0.099;0.236;0.037;0.154;0.217;0.352
2017;3859;0.108;0.364;0.208;0.139;0.061;0.195;0.07;0.238;0.223;0.289
2017;3860;0.123;0.367;0.213;0.132;0.046;0.156;0.119;0.328;0.164;0.214
2017;3861;0.135;0.393;0.235;0.15;0.047;0.134;0.163;0.382;0.085;0.15
2017;3862;0.139;0.405;0.274;0.184;0.063;0.138;0.19;0.402;0.028;0.107
2017;3863;0.13;0.398;0.31;0.228;0.1;0.172;0.194;0.391;0.017;0.074
2017;3864;0.112;0.381;0.323;0.264;0.144;0.227;0.184;0.346;0.036;0.038
2017;3865;0.09;0.358;0.311;0.285;0.18;0.283;0.167;0.281;0.077;0.011
2017;3866;0.064;0.332;0.274;0.283;0.201;0.328;0.147;0.212;0.133;0.007
2017;3867;0.043;0.305;0.231;0.245;0.186;0.323;0.134;0.166;0.186;0.023
2017;3868;0.028;0.27;0.206;0.209;0.155;0.289;0.125;0.143;0.223;0.046
2017;3869;0.016;0.195;0.184;0.184;0.115;0.226;0.107;0.118;0.184;0.054
2017;3870;0.016;0.161;0.158;0.164;0.077;0.162;0.077;0.078;0.111;0.049
2017;3871;0.034;0.199;0.201;0.198;0.085;0.174;0.045;0.041;0.063;0.043
2017;3872;0.071;0.231;0.256;0.27;0.134;0.231;0.022;0.011;0.033;0.042
2017;3873;0.126;0.274;0.295;0.325;0.194;0.317;0.038;0.001;0.026;0.049
2017;3874;0.214;0.334;0.342;0.361;0.242;0.403;0.079;0.023;0.035;0.063
2017;3875;0.345;0.401;0.422;0.422;0.291;0.488;0.136;0.077;0.067;0.082
2017;3876;0.457;0.437;0.513;0.501;0.348;0.568;0.22;0.183;0.091;0.096
2017;3877;0.515;0.457;0.571;0.565;0.41;0.635;0.302;0.347;0.103;0.103
2017;3878;0.554;0.477;0.607;0.601;0.442;0.678;0.362;0.488;0.108;0.096
2017;3879;0.591;0.498;0.671;0.655;0.471;0.703;0.399;0.556;0.111;0.078
2017;3880;0.638;0.513;0.716;0.684;0.507;0.715;0.421;0.56;0.124;0.064
2017;3881;0.671;0.526;0.733;0.706;0.532;0.713;0.454;0.568;0.153;0.057
2017;3882;0.676;0.516;0.714;0.7;0.535;0.691;0.488;0.601;0.205;0.068
2017;3883;0.646;0.443;0.663;0.682;0.519;0.669;0.489;0.607;0.219;0.084
2017;3884;0.604;0.386;0.652;0.711;0.539;0.674;0.476;0.592;0.194;0.08
2017;3885;0.566;0.373;0.647;0.724;0.557;0.684;0.466;0.595;0.192;0.082
2017;3886;0.529;0.376;0.623;0.711;0.556;0.678;0.451;0.592;0.201;0.092
2017;3887;0.473;0.376;0.633;0.713;0.556;0.643;0.425;0.566;0.204;0.102
2017;3888;0.401;0.378;0.633;0.711;0.556;0.61;0.398;0.524;0.201;0.103
2017;3889;0.335;0.364;0.625;0.706;0.541;0.594;0.364;0.479;0.234;0.089
2017;3890;0.281;0.34;0.615;0.718;0.547;0.604;0.323;0.433;0.32;0.07
2017;3891;0.227;0.323;0.593;0.703;0.526;0.605;0.287;0.401;0.379;0.055
2017;3892;0.179;0.322;0.586;0.695;0.51;0.582;0.249;0.379;0.41;0.046
2017;3893;0.147;0.278;0.552;0.69;0.498;0.599;0.2;0.343;0.38;0.039
2017;3894;0.142;0.264;0.597;0.735;0.604;0.7;0.172;0.296;0.355;0.035
2017;3895;0.126;0.245;0.58;0.729;0.623;0.718;0.135;0.234;0.256;0.029
2017;3896;0.106;0.209;0.55;0.712;0.619;0.718;0.11;0.192;0.156;0.022
2017;3897;0.087;0.177;0.529;0.706;0.618;0.714;0.09;0.159;0.081;0.022
2017;3898;0.072;0.154;0.519;0.707;0.623;0.702;0.077;0.141;0.027;0.034
2017;3899;0.069;0.142;0.525;0.709;0.634;0.702;0.077;0.147;0.004;0.068
2017;3900;0.078;0.133;0.532;0.703;0.635;0.706;0.089;0.167;0.002;0.107
2017;3901;0.088;0.124;0.522;0.688;0.622;0.704;0.108;0.195;0.005;0.145
2017;3902;0.085;0.122;0.488;0.652;0.588;0.687;0.121;0.217;0.048;0.174
2017;3903;0.094;0.132;0.445;0.606;0.537;0.644;0.13;0.236;0.085;0.213
2017;3904;0.102;0.155;0.407;0.561;0.483;0.59;0.139;0.255;0.137;0.245
2017;3905;0.102;0.18;0.363;0.512;0.425;0.528;0.151;0.27;0.194;0.256
2017;3906;0.117;0.201;0.311;0.448;0.358;0.464;0.183;0.312;0.236;0.255
2017;3907;0.17;0.202;0.278;0.386;0.294;0.42;0.249;0.39;0.24;0.231
2017;3908;0.259;0.188;0.268;0.358;0.281;0.399;0.309;0.436;0.187;0.167
2017;3909;0.355;0.171;0.259;0.341;0.277;0.328;0.344;0.447;0.136;0.119
2017;3910;0.432;0.162;0.238;0.325;0.267;0.262;0.368;0.449;0.134;0.093
2017;3911;0.528;0.157;0.208;0.3;0.249;0.214;0.375;0.438;0.195;0.074
2017;3912;0.609;0.156;0.172;0.264;0.224;0.182;0.374;0.44;0.28;0.063
2017;3913;0.65;0.159;0.133;0.215;0.193;0.162;0.379;0.447;0.337;0.057
2017;3914;0.663;0.168;0.103;0.167;0.155;0.145;0.386;0.442;0.33;0.05
2017;3915;0.666;0.179;0.085;0.133;0.12;0.132;0.379;0.41;0.323;0.03
2017;3916;0.658;0.179;0.07;0.104;0.088;0.111;0.367;0.374;0.316;0.018
2017;3917;0.622;0.146;0.048;0.067;0.047;0.067;0.342;0.323;0.267;0.017
2017;3918;0.633;0.138;0.039;0.034;0.015;0.032;0.352;0.296;0.278;0.028
2017;3919;0.625;0.133;0.034;0.014;0.002;0.013;0.416;0.337;0.229;0.047
2017;3920;0.588;0.125;0.03;0.007;0.001;0.016;0.434;0.391;0.142;0.097
2017;3921;0.527;0.123;0.026;0.003;0.001;0.025;0.376;0.302;0.087;0.153
2017;3922;0.444;0.089;0.031;0.004;0.002;0.032;0.278;0.178;0.071;0.194
2017;3923;0.364;0.064;0.045;0.015;0.009;0.035;0.198;0.101;0.086;0.228
2017;3924;0.274;0.069;0.068;0.035;0.026;0.033;0.123;0.058;0.118;0.246
2017;3925;0.184;0.098;0.115;0.065;0.042;0.029;0.074;0.101;0.161;0.254
2017;3926;0.077;0.114;0.19;0.105;0.061;0.03;0.089;0.302;0.205;0.251
2017;3927;0.03;0.117;0.248;0.151;0.082;0.035;0.169;0.484;0.236;0.243
2017;3928;0.087;0.164;0.249;0.162;0.094;0.046;0.233;0.502;0.239;0.227
2017;3929;0.16;0.282;0.255;0.153;0.099;0.054;0.296;0.457;0.22;0.204
2017;3930;0.209;0.354;0.343;0.178;0.11;0.063;0.347;0.419;0.176;0.179
2017;3931;0.28;0.358;0.391;0.249;0.158;0.093;0.349;0.425;0.122;0.147
2017;3932;0.379;0.354;0.398;0.286;0.227;0.142;0.362;0.456;0.07;0.114
2017;3933;0.41;0.352;0.388;0.303;0.27;0.179;0.366;0.423;0.036;0.095
2017;3934;0.329;0.357;0.384;0.324;0.3;0.185;0.337;0.396;0.036;0.097
2017;3935;0.222;0.339;0.407;0.365;0.318;0.199;0.31;0.382;0.062;0.106
2017;3936;0.151;0.302;0.437;0.427;0.339;0.225;0.281;0.348;0.091;0.112
2017;3937;0.132;0.274;0.439;0.477;0.361;0.254;0.243;0.285;0.095;0.119
2017;3938;0.136;0.281;0.411;0.484;0.367;0.278;0.203;0.236;0.081;0.111
2017;3939;0.147;0.279;0.379;0.457;0.352;0.284;0.135;0.169;0.076;0.069
2017;3940;0.176;0.249;0.352;0.417;0.316;0.264;0.096;0.148;0.1;0.05
2017;3941;0.183;0.179;0.28;0.337;0.223;0.183;0.124;0.182;0.115;0.061
2017;3942;0.142;0.095;0.183;0.261;0.159;0.137;0.128;0.179;0.126;0.067
2017;3943;0.101;0.054;0.146;0.239;0.192;0.199;0.06;0.144;0.112;0.083
2017;3944;0.045;0.018;0.137;0.279;0.275;0.23;0.023;0.101;0.081;0.114
2017;3945;0.017;0.006;0.123;0.277;0.252;0.205;0.055;0.047;0.058;0.148
2017;3946;0.013;0.002;0.116;0.265;0.207;0.161;0.113;0.088;0.053;0.172
2017;3947;0.021;0.002;0.097;0.244;0.168;0.119;0.14;0.155;0.057;0.192
2017;3948;0.035;0.002;0.074;0.21;0.141;0.093;0.147;0.188;0.067;0.214
2017;3949;0.063;0.002;0.056;0.179;0.122;0.087;0.139;0.202;0.075;0.236
2017;3950;0.117;0.004;0.042;0.155;0.108;0.093;0.127;0.185;0.089;0.245
2017;3951;0.183;0.007;0.026;0.139;0.103;0.103;0.116;0.157;0.108;0.237
2017;3952;0.272;0.017;0.021;0.119;0.101;0.108;0.12;0.147;0.132;0.245
2017;3953;0.368;0.05;0.058;0.093;0.099;0.118;0.141;0.16;0.157;0.248
2017;3954;0.421;0.11;0.135;0.074;0.107;0.135;0.169;0.195;0.142;0.19
2017;3955;0.415;0.169;0.226;0.077;0.172;0.171;0.201;0.247;0.083;0.122
2017;3956;0.388;0.18;0.241;0.09;0.264;0.211;0.226;0.284;0.034;0.084
2017;3957;0.344;0.138;0.183;0.084;0.332;0.268;0.21;0.274;0.014;0.065
2017;3958;0.312;0.107;0.112;0.087;0.367;0.361;0.166;0.227;0.008;0.044
2017;3959;0.32;0.113;0.079;0.107;0.38;0.449;0.121;0.169;0.007;0.026
2017;3960;0.354;0.152;0.112;0.153;0.362;0.489;0.11;0.134;0.011;0.017
2017;3961;0.358;0.193;0.218;0.254;0.311;0.467;0.137;0.152;0.031;0.013
2017;3962;0.323;0.215;0.303;0.368;0.28;0.418;0.168;0.195;0.067;0.014
2017;3963;0.296;0.23;0.298;0.386;0.278;0.391;0.168;0.208;0.118;0.024
2017;3964;0.3;0.251;0.261;0.328;0.272;0.374;0.155;0.183;0.159;0.038
2017;3965;0.298;0.214;0.201;0.243;0.208;0.313;0.131;0.139;0.13;0.042
2017;3966;0.32;0.204;0.184;0.213;0.167;0.277;0.122;0.122;0.096;0.043
2017;3967;0.367;0.252;0.274;0.291;0.194;0.305;0.157;0.14;0.069;0.057
2017;3968;0.367;0.308;0.358;0.399;0.261;0.367;0.193;0.187;0.04;0.083
2017;3969;0.364;0.349;0.447;0.498;0.334;0.413;0.203;0.223;0.017;0.122
2017;3970;0.386;0.368;0.525;0.565;0.41;0.454;0.209;0.241;0.008;0.17
2017;3971;0.441;0.39;0.586;0.615;0.472;0.498;0.231;0.274;0.023;0.219
2017;3972;0.532;0.444;0.658;0.669;0.525;0.558;0.264;0.318;0.066;0.264
2017;3973;0.615;0.491;0.742;0.739;0.577;0.644;0.324;0.369;0.118;0.309
2017;3974;0.636;0.477;0.781;0.783;0.622;0.724;0.403;0.454;0.158;0.343
2017;3975;0.605;0.43;0.785;0.808;0.667;0.785;0.447;0.53;0.19;0.388
2017;3976;0.579;0.388;0.765;0.809;0.682;0.805;0.435;0.54;0.234;0.442
2017;3977;0.578;0.376;0.744;0.789;0.657;0.792;0.401;0.484;0.295;0.471
2017;3978;0.58;0.379;0.726;0.775;0.609;0.754;0.384;0.435;0.382;0.464
2017;3979;0.569;0.343;0.672;0.759;0.615;0.72;0.368;0.415;0.504;0.43
2017;3980;0.578;0.321;0.674;0.766;0.638;0.693;0.352;0.41;0.615;0.428
2017;3981;0.574;0.355;0.69;0.777;0.648;0.602;0.355;0.403;0.703;0.471
2017;3982;0.556;0.381;0.689;0.763;0.645;0.62;0.364;0.408;0.727;0.532
2017;3983;0.516;0.38;0.659;0.737;0.599;0.589;0.355;0.41;0.736;0.608
2017;3984;0.452;0.371;0.624;0.703;0.556;0.552;0.337;0.411;0.734;0.692
2017;3985;0.379;0.348;0.628;0.709;0.543;0.535;0.322;0.413;0.725;0.74
2017;3986;0.331;0.346;0.621;0.702;0.514;0.517;0.302;0.41;0.71;0.763
2017;3987;0.315;0.334;0.58;0.66;0.495;0.462;0.29;0.387;0.671;0.777
2017;3988;0.302;0.311;0.528;0.599;0.438;0.4;0.293;0.357;0.643;0.799
2017;3989;0.261;0.268;0.465;0.551;0.405;0.367;0.26;0.291;0.574;0.822
2017;3990;0.252;0.255;0.466;0.522;0.396;0.352;0.236;0.225;0.586;0.871
2017;3991;0.219;0.223;0.42;0.479;0.364;0.332;0.189;0.167;0.592;0.888
2017;3992;0.177;0.194;0.386;0.457;0.361;0.321;0.148;0.129;0.578;0.89
2017;3993;0.13;0.179;0.374;0.444;0.344;0.3;0.118;0.112;0.556;0.888
2017;3994;0.09;0.169;0.362;0.443;0.346;0.293;0.098;0.113;0.552;0.889
2017;3995;0.064;0.16;0.358;0.464;0.369;0.284;0.086;0.123;0.574;0.9
2017;3996;0.054;0.155;0.358;0.47;0.376;0.259;0.089;0.144;0.618;0.92
2017;3997;0.06;0.149;0.343;0.459;0.366;0.231;0.108;0.184;0.655;0.934
2017;3998;0.077;0.144;0.323;0.443;0.351;0.213;0.138;0.238;0.681;0.945
2017;3999;0.107;0.146;0.31;0.429;0.336;0.203;0.174;0.294;0.722;0.961
2017;4000;0.154;0.155;0.301;0.414;0.32;0.202;0.21;0.343;0.762;0.976
2017;4001;0.218;0.163;0.289;0.397;0.309;0.19;0.251;0.394;0.776;0.985
2017;4002;0.281;0.163;0.265;0.366;0.284;0.179;0.295;0.45;0.769;0.987
2017;4003;0.386;0.155;0.256;0.345;0.261;0.206;0.374;0.556;0.782;0.984
2017;4004;0.537;0.167;0.274;0.367;0.276;0.24;0.466;0.647;0.757;0.984
2017;4005;0.623;0.179;0.294;0.395;0.289;0.252;0.528;0.675;0.749;0.985
2017;4006;0.64;0.191;0.302;0.407;0.291;0.241;0.55;0.666;0.766;0.984
2017;4007;0.607;0.196;0.302;0.404;0.286;0.233;0.548;0.648;0.754;0.982
2017;4008;0.557;0.196;0.289;0.386;0.278;0.235;0.532;0.638;0.727;0.978
2017;4009;0.519;0.189;0.263;0.347;0.254;0.235;0.506;0.626;0.71;0.971
2017;4010;0.51;0.175;0.225;0.294;0.221;0.231;0.48;0.601;0.694;0.957
2017;4011;0.532;0.151;0.178;0.237;0.195;0.233;0.454;0.573;0.674;0.93
2017;4012;0.516;0.125;0.128;0.182;0.172;0.22;0.432;0.538;0.645;0.917
2017;4013;0.442;0.085;0.074;0.115;0.112;0.159;0.371;0.454;0.646;0.887
2017;4014;0.444;0.064;0.041;0.064;0.063;0.114;0.405;0.481;0.711;0.829
2017;4015;0.413;0.063;0.022;0.034;0.046;0.101;0.398;0.497;0.737;0.718
2017;4016;0.367;0.058;0.013;0.022;0.035;0.085;0.382;0.506;0.745;0.613
2017;4017;0.333;0.059;0.015;0.021;0.029;0.074;0.384;0.527;0.73;0.562
2017;4018;0.311;0.069;0.025;0.024;0.031;0.071;0.391;0.552;0.697;0.547
2017;4019;0.3;0.086;0.041;0.03;0.037;0.072;0.398;0.567;0.657;0.547
2017;4020;0.287;0.111;0.061;0.039;0.045;0.071;0.398;0.562;0.619;0.562
2017;4021;0.281;0.14;0.086;0.05;0.053;0.068;0.404;0.562;0.593;0.588
2017;4022;0.301;0.167;0.114;0.061;0.059;0.06;0.422;0.58;0.583;0.627
2017;4023;0.33;0.192;0.145;0.072;0.063;0.048;0.439;0.611;0.574;0.668
2017;4024;0.375;0.218;0.179;0.082;0.064;0.035;0.465;0.65;0.575;0.714
2017;4025;0.455;0.247;0.207;0.089;0.064;0.024;0.495;0.69;0.586;0.773
2017;4026;0.538;0.266;0.23;0.096;0.068;0.02;0.523;0.725;0.592;0.829
2017;4027;0.666;0.285;0.249;0.102;0.074;0.025;0.58;0.772;0.645;0.85
2017;4028;0.772;0.341;0.264;0.102;0.068;0.036;0.635;0.781;0.65;0.822
2017;4029;0.802;0.376;0.26;0.1;0.058;0.042;0.645;0.779;0.644;0.786
2017;4030;0.788;0.388;0.263;0.103;0.057;0.04;0.629;0.753;0.646;0.727
2017;4031;0.734;0.379;0.268;0.112;0.061;0.035;0.6;0.725;0.637;0.604
2017;4032;0.695;0.357;0.272;0.126;0.071;0.03;0.561;0.7;0.619;0.444
2017;4033;0.642;0.338;0.277;0.144;0.085;0.028;0.529;0.676;0.656;0.329
2017;4034;0.593;0.323;0.282;0.162;0.108;0.035;0.507;0.658;0.656;0.264
2017;4035;0.56;0.307;0.289;0.185;0.134;0.049;0.474;0.633;0.637;0.243
2017;4036;0.544;0.289;0.284;0.204;0.154;0.066;0.448;0.609;0.6;0.251
2017;4037;0.475;0.216;0.219;0.176;0.118;0.061;0.388;0.535;0.478;0.25
2017;4038;0.413;0.136;0.151;0.132;0.072;0.047;0.364;0.529;0.479;0.343
2017;4039;0.487;0.137;0.179;0.152;0.086;0.045;0.48;0.627;0.374;0.607
2017;4040;0.516;0.184;0.242;0.188;0.094;0.031;0.54;0.623;0.275;0.679
2017;4041;0.528;0.187;0.266;0.207;0.102;0.024;0.558;0.583;0.291;0.69
2017;4042;0.529;0.198;0.311;0.25;0.123;0.027;0.55;0.556;0.363;0.703
2017;4043;0.517;0.227;0.369;0.305;0.146;0.039;0.538;0.523;0.439;0.718
2017;4044;0.504;0.255;0.426;0.352;0.168;0.059;0.516;0.471;0.496;0.736
2017;4045;0.488;0.278;0.469;0.394;0.187;0.081;0.489;0.41;0.528;0.752
2017;4046;0.469;0.297;0.501;0.425;0.204;0.1;0.472;0.367;0.538;0.759
2017;4047;0.45;0.323;0.526;0.442;0.215;0.111;0.479;0.349;0.539;0.761
2017;4048;0.454;0.354;0.54;0.444;0.215;0.114;0.507;0.349;0.517;0.75
